nome,desconto_percentual,preco_em_reais,menor_preco_historico,avaliacao_percentual,data_fim,data_inicio,data_lancamento,safra
The Legend of Heroes: Trails in the Sky,50.0,18.49,,90.35,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-07-28 21:00:00,202409
Livelock,85.0,3.1,,75.47,2023-07-13 14:00:00,2023-06-22 14:01:20,2016-08-29 21:00:00,202409
Escape Goat,75.0,2.49,1.19,89.73,2023-07-13 14:00:00,2023-06-29 14:25:20,2012-06-13 21:00:00,202409
The Inner World,90.0,2.49,,85.58,2023-07-13 14:00:00,2023-06-17 14:01:20,2013-09-26 21:00:00,202409
TowerFall Ascension,80.0,5.59,,90.84,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-03-10 21:00:00,202409
Anomaly Korea,90.0,1.05,0.84,74.51,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-11-05 21:00:00,202409
7 Days to Die,76.0,10.79,,87.55,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-12-12 21:00:00,202409
Speedball 2 HD,70.0,5.99,1.99,63.35,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-12-04 21:00:00,202409
Legend of Grimrock 2,75.0,10.24,8.19,87.29,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-10-14 21:00:00,202409
Stick it to The Man!,80.0,3.31,,88.88,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-12-12 21:00:00,202409
Master Reboot,80.0,5.79,4.99,71.99,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-10-28 21:00:00,202409
Go! Go! Nippon! ~My First Trip to Japan~,50.0,9.99,0.0,83.15,2023-07-13 14:00:00,2023-06-29 14:25:20,2011-09-29 21:00:00,202409
Long Live The Queen,65.0,9.09,3.99,91.85,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-11-07 21:00:00,202409
Oniken: Unstoppable Edition,70.0,2.99,0.89,77.33,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-02-04 21:00:00,202409
Valdis Story: Abyssal City,65.0,9.79,6.99,80.88,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-09-07 21:00:00,202409
Lovers in a Dangerous Spacetime,50.0,13.99,9.23,89.45,2023-07-13 14:00:00,2023-06-29 14:25:20,2015-09-08 21:00:00,202409
Divide By Sheep,75.0,4.24,0.0,87.08,2023-07-13 14:00:00,2023-06-29 14:25:20,2015-07-01 21:00:00,202409
Syder Arcade,70.0,5.99,1.99,79.19,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-10-23 21:00:00,202409
Slender: The Arrival,85.0,3.1,1.99,85.47,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-10-27 21:00:00,202409
Double Dragon: Neon,50.0,9.99,1.99,74.86,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-02-05 21:00:00,202409
The Shivah,70.0,2.54,1.69,77.43,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-11-20 21:00:00,202409
SteamWorld Dig,90.0,2.06,,90.6,2023-07-13 14:00:00,2023-06-17 14:01:20,2013-12-04 21:00:00,202409
Space Pirates And Zombies 2,50.0,18.49,7.4,76.26,2023-07-13 14:00:00,2023-06-29 14:25:20,2017-11-06 21:00:00,202409
Qbeh-1: The Atlas Cube,90.0,2.06,1.49,82.58,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-05-14 21:00:00,202409
Death Road to Canada,75.0,6.99,,89.94,2023-07-13 14:00:00,2023-06-29 14:25:20,2016-07-20 21:00:00,202409
Eldritch,90.0,2.49,,83.97,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-10-20 21:00:00,202409
Nihilumbra,70.0,4.79,3.99,85.16,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-09-24 21:00:00,202409
Race The Sun,50.0,9.99,1.99,90.55,2023-07-13 14:00:00,2023-06-29 14:25:20,2013-12-08 21:00:00,202409
The Cat Lady,77.0,7.58,2.03,90.25,2023-07-13 14:00:00,2023-06-29 14:25:20,2012-11-30 21:00:00,202409
Halfway,80.0,8.39,5.19,71.02,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-07-21 21:00:00,202409
A Hat in Time,50.0,44.49,27.99,96.11,2023-07-13 14:00:00,2023-06-29 14:25:20,2017-10-04 21:00:00,202409
FOTONICA,90.0,2.79,2.59,82.83,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-11-05 21:00:00,202409
Neverending Nightmares,75.0,6.99,5.59,73.17,2023-07-13 14:00:00,2023-06-29 14:25:20,2014-09-25 21:00:00,202409
Wrack,80.0,3.99,,67.43,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-09-29 21:00:00,202409
Sparkle 2 Evo,90.0,1.04,,69.77,2023-07-13 14:00:00,2023-06-29 14:25:23,2011-11-19 21:00:00,202409
Tiny Brains,90.0,2.06,1.99,73.51,2023-07-13 14:00:00,2023-06-22 14:01:21,2013-12-10 21:00:00,202409
Ikaruga,50.0,8.49,,90.11,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-02-17 21:00:00,202409
Earth 2150 Trilogy,75.0,3.49,1.53,72.8,2023-07-13 14:00:00,2023-06-29 14:25:23,2000-05-19 21:00:00,202409
Knights and Merchants,60.0,5.59,1.67,81.46,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-10-13 21:00:00,202409
Gorky 17,70.0,3.14,1.15,76.18,2023-07-13 14:00:00,2023-06-29 14:25:23,1999-12-30 21:00:00,202409
Septerra Core,60.0,4.19,1.36,71.46,2023-07-13 14:00:00,2023-06-29 14:25:23,1999-10-30 21:00:00,202409
Jack Orlando: Director's Cut,75.0,2.62,1.36,64.95,2023-07-13 14:00:00,2023-06-29 14:25:23,2012-01-25 21:00:00,202409
Enclave,50.0,5.24,1.25,77.16,2023-07-13 14:00:00,2023-06-29 14:25:23,2003-03-09 21:00:00,202409
KnightShift,75.0,3.49,1.53,64.75,2023-07-13 14:00:00,2023-06-29 14:25:23,2003-12-30 21:00:00,202409
World War II: Panzer Claws,75.0,2.62,1.36,62.5,2023-07-13 14:00:00,2023-06-29 14:25:23,2004-01-13 21:00:00,202409
FortressCraft Evolved!,85.0,3.89,,70.58,2023-07-13 14:00:00,2023-06-29 14:25:23,2015-11-08 21:00:00,202409
Duskers,50.0,18.49,,86.02,2023-07-13 14:00:00,2023-06-29 14:25:23,2016-05-17 21:00:00,202409
Pool Nation,70.0,4.34,1.99,86.06,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-10-17 21:00:00,202409
Resident Evil 4 (2005),75.0,9.99,,91.21,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-02-26 21:00:00,202409
Silent Storm Gold Edition,75.0,4.24,3.39,84.33,2023-07-13 14:00:00,2023-06-29 14:25:23,2004-09-08 21:00:00,202409
Abyss Odyssey,80.0,5.59,,61.4,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-07-14 21:00:00,202409
1954 Alcatraz,90.0,1.99,1.49,70.24,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-03-10 21:00:00,202409
Journey of a Roach,90.0,1.44,0.99,84.7,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-11-03 21:00:00,202409
Edna & Harvey: The Breakout,90.0,1.99,,80.78,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-10-24 21:00:00,202409
KickBeat Steam Edition,66.0,6.79,1.99,64.63,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-01-19 21:00:00,202409
Max: The Curse of Brotherhood,75.0,6.99,5.59,89.54,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-05-20 21:00:00,202409
Cities: Skylines,70.0,26.69,11.19,92.18,2023-07-13 14:00:00,2023-06-29 14:25:23,2015-03-09 21:00:00,202409
Enemy Front,85.0,5.99,3.99,64.28,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-06-09 21:00:00,202409
Child of Light,70.0,13.49,8.74,89.86,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-04-28 21:00:00,202409
MXGP - The Official Motocross Videogame,90.0,2.06,,76.35,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-03-27 21:00:00,202409
Cosmic Star Heroine,75.0,6.99,2.79,83.54,2023-07-13 14:00:00,2023-06-29 14:25:23,2017-04-10 21:00:00,202409
Project Nimbus: Complete Edition,75.0,3.62,2.17,81.49,2023-07-13 14:00:00,2023-06-29 14:25:23,2017-09-25 21:00:00,202409
Not The Robots,75.0,8.24,1.69,75.53,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-12-11 21:00:00,202409
Baldur's Gate II: Enhanced Edition,65.0,20.99,5.54,88.72,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-11-14 21:00:00,202409
Serious Sam 4,80.0,21.59,,81.31,2023-07-13 14:00:00,2023-06-29 14:25:23,2020-09-23 21:00:00,202409
The Talos Principle,85.0,13.34,6.99,93.55,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-12-10 21:00:00,202409
J.U.L.I.A.: Among the Stars,70.0,11.09,7.39,81.37,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-09-11 21:00:00,202409
Bloody Trapland,80.0,2.17,1.08,79.48,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-10-26 21:00:00,202409
Violett Remastered,90.0,1.99,,61.41,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-12-12 21:00:00,202409
Loren The Amazon Princess,75.0,14.99,7.39,77.35,2023-07-13 14:00:00,2023-06-29 14:25:23,2014-01-14 21:00:00,202409
Oozi: Earth Adventure,90.0,3.29,1.15,81.59,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-12-04 21:00:00,202409
Ring Runner: Flight of the Sages,80.0,2.09,1.04,79.07,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-07-08 21:00:00,202409
Survivor Squad,75.0,1.57,0.71,64.12,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-11-07 21:00:00,202409
Blood Knights,60.0,15.6,2.99,61.37,2023-07-13 14:00:00,2023-06-29 14:25:23,2013-11-12 21:00:00,202409
The Vanishing of Ethan Carter,80.0,7.39,5.54,85.99,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-09-24 21:00:00,202409
Scania Truck Driving Simulator,80.0,4.99,1.99,77.07,2023-07-13 14:00:00,2023-06-29 14:25:24,2012-06-11 21:00:00,202409
Type:Rider,90.0,1.04,,76.42,2023-07-13 14:00:00,2023-06-29 14:25:24,2013-11-05 21:00:00,202409
Gauntlet™ Slayer Edition,75.0,22.49,9.24,78.98,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-09-22 21:00:00,202409
Dominions 4: Thrones of Ascension,80.0,20.39,12.79,86.36,2023-07-13 14:00:00,2023-06-29 14:25:24,2013-12-04 21:00:00,202409
Chicken Shoot Gold,80.0,2.79,1.39,64.96,2023-07-13 14:00:00,2023-06-29 14:25:24,2003-10-31 21:00:00,202409
Savant - Ascent,50.0,2.14,1.07,88.68,2023-07-13 14:00:00,2023-06-29 14:25:24,2013-12-03 21:00:00,202409
Hero of the Kingdom,75.0,2.99,1.19,90.01,2023-07-13 14:00:00,2023-06-29 14:25:24,2012-12-19 21:00:00,202409
Finding Teddy,80.0,2.79,,77.87,2023-07-13 14:00:00,2023-06-29 14:25:24,2013-12-02 21:00:00,202409
Tales of Maj'Eyal,50.0,6.99,2.79,92.22,2023-07-13 14:00:00,2023-06-29 14:25:24,2012-12-30 21:00:00,202409
The Last Tinker™: City of Colors,90.0,3.99,1.99,77.05,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-05-11 21:00:00,202409
Marc Eckō's Getting Up: Contents Under Pressure,90.0,4.69,2.49,85.05,2023-07-13 14:00:00,2023-06-29 14:25:24,2006-02-13 21:00:00,202409
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,75.0,11.24,8.74,93.43,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-06-24 21:00:00,202409
Desperados: Wanted Dead or Alive,75.0,2.12,1.69,83.32,2023-07-13 14:00:00,2023-06-29 14:25:24,2001-07-22 21:00:00,202409
1001 Spikes,80.0,5.59,3.35,77.6,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-06-02 21:00:00,202409
The Walking Dead: Season Two,75.0,7.24,,94.1,2023-07-13 14:00:00,2023-06-29 14:25:24,2013-12-16 21:00:00,202409
Killer is Dead - Nightmare Edition,90.0,3.69,,73.69,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-05-22 21:00:00,202409
Lethal League,50.0,13.49,8.09,90.95,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-08-26 21:00:00,202409
Distant Worlds: Universe,90.0,5.79,,73.42,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-05-22 21:00:00,202409
Lifeless Planet Premier Edition,80.0,7.39,,73.97,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-06-05 21:00:00,202409
Borderlands: The Pre-Sequel,90.0,9.9,,79.92,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-10-13 21:00:00,202409
Eryi's Action,50.0,5.24,2.88,83.55,2023-07-13 14:00:00,2023-06-29 14:25:24,2013-11-18 21:00:00,202409
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,75.0,9.24,,85.55,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-10-14 21:00:00,202409
Darkest Dungeon®,70.0,22.19,6.89,90.26,2023-07-13 14:00:00,2023-06-29 14:25:24,2016-01-18 21:00:00,202409
Toy Soldiers: Complete,50.0,13.99,6.99,73.06,2023-07-13 14:00:00,2023-06-29 14:25:24,2016-02-16 21:00:00,202409
Vanguard Princess,70.0,2.54,,68.4,2023-07-13 14:00:00,2023-06-29 14:25:24,2014-03-02 21:00:00,202409
Jets'n'Guns Gold,60.0,10.59,3.49,83.32,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-04 21:00:00,202409
Dungeons 2,70.0,26.7,5.69,78.98,2023-07-13 14:00:00,2023-06-29 14:25:26,2015-04-23 21:00:00,202409
Cloudbuilt,65.0,12.94,7.39,80.99,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-19 21:00:00,202409
Dead Man's Draw,50.0,7.24,3.49,78.9,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-05 21:00:00,202409
Manga Maker Comipo,75.0,33.74,18.19,72.72,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-06 21:00:00,202409
Little Racers STREET,75.0,5.12,1.79,78.56,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-05 21:00:00,202409
Crimsonland,70.0,13.34,4.85,88.37,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-06-10 21:00:00,202409
Broken Sword 5 - the Serpent's Curse,80.0,8.99,6.74,85.03,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-06-19 21:00:00,202409
Castle In The Darkness,50.0,5.99,1.19,74.25,2023-07-13 14:00:00,2023-06-29 14:25:26,2015-02-04 21:00:00,202409
BlazBlue: Calamity Trigger,85.0,2.99,,82.89,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-12 21:00:00,202409
Saturday Morning RPG,75.0,3.49,1.39,72.92,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-01-28 21:00:00,202409
3089 -- Futuristic Action RPG,75.0,3.49,,67.64,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-01-09 21:00:00,202409
War of the Human Tanks,50.0,16.49,4.99,80.72,2023-07-13 14:00:00,2023-06-29 14:25:26,2012-09-13 21:00:00,202409
Mitsurugi Kamui Hikae,80.0,3.99,,77.64,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-09 21:00:00,202409
Brawlout,75.0,9.24,7.39,71.45,2023-07-13 14:00:00,2023-06-29 14:25:26,2018-08-19 21:00:00,202409
FootLOL: Epic Soccer League,80.0,6.59,1.57,79.48,2023-07-13 14:00:00,2023-06-29 14:25:26,2013-08-06 21:00:00,202409
Turbo Dismount™,90.0,1.99,,89.85,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-05-20 21:00:00,202409
Out There Somewhere,71.0,0.66,0.41,90.06,2023-07-13 14:00:00,2023-06-29 14:25:26,2016-03-13 21:00:00,202409
WazHack,60.0,6.79,3.9,83.29,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-16 21:00:00,202409
One Finger Death Punch,80.0,1.69,,95.41,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-02 21:00:00,202409
99 Levels To Hell,72.0,2.93,1.04,60.22,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-18 21:00:00,202409
Subnautica,67.0,19.13,18.49,95.51,2023-07-13 14:00:00,2023-06-29 14:25:26,2018-01-22 21:00:00,202409
Deadly 30,90.0,0.84,,73.2,2023-07-13 14:00:00,2023-06-17 14:01:20,2014-01-07 21:00:00,202409
FORCED SHOWDOWN,75.0,9.24,7.39,78.91,2023-07-13 14:00:00,2023-06-29 14:25:26,2016-03-28 21:00:00,202409
Gomo,90.0,1.04,,73.76,2023-07-13 14:00:00,2023-06-29 14:25:26,2013-12-05 21:00:00,202409
Dead Rising 3 Apocalypse Edition,70.0,25.49,,74.04,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-09-04 21:00:00,202409
The Red Solstice,90.0,2.06,,70.08,2023-07-13 14:00:00,2023-06-15 14:01:23,2015-07-08 21:00:00,202409
Epic Battle Fantasy 4,70.0,8.39,4.99,92.5,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-24 21:00:00,202409
Hexcells,70.0,1.49,,93.29,2023-07-13 14:00:00,2023-06-30 04:20:02,2014-02-18 21:00:00,202409
Goat Simulator,80.0,4.13,3.99,88.91,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-31 21:00:00,202409
LYNE,50.0,5.24,1.57,92.73,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-16 21:00:00,202409
Tower of Guns,75.0,10.25,5.87,76.72,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-03 21:00:00,202409
Breach & Clear,90.0,4.69,2.79,79.33,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-20 21:00:00,202409
One Way Heroics,70.0,1.79,1.19,90.57,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-27 21:00:00,202409
Last Dream,70.0,5.99,3.99,78.09,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-03-12 21:00:00,202409
GameGuru Classic,75.0,9.24,0.0,70.82,2023-07-13 14:00:00,2023-06-29 14:25:26,2015-05-18 21:00:00,202409
Hand of Fate,75.0,9.24,7.39,87.3,2023-07-13 14:00:00,2023-06-29 14:25:26,2015-02-16 21:00:00,202409
Age of Mythology: Extended Edition,75.0,13.99,11.19,90.66,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-05-07 21:00:00,202409
The LEGO® Movie - Videogame,75.0,22.49,9.24,83.59,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-02-06 21:00:00,202409
Gun Metal,75.0,1.62,1.16,76.41,2023-07-13 14:00:00,2023-06-29 14:25:26,2003-09-22 21:00:00,202409
The Evil Within,75.0,12.49,9.99,83.46,2023-07-13 14:00:00,2023-06-29 14:25:26,2014-10-12 21:00:00,202409
Heat Signature,50.0,13.99,5.59,91.61,2023-07-13 14:00:00,2023-06-29 14:25:27,2017-09-20 21:00:00,202409
Mechanic Escape,80.0,2.49,,80.99,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-04-14 21:00:00,202409
Panzer Corps Gold,80.0,11.59,3.69,87.62,2023-07-13 14:00:00,2023-06-29 14:25:27,2011-07-09 21:00:00,202409
XCOM® 2,90.0,9.99,5.99,82.97,2023-07-13 14:00:00,2023-06-29 14:25:27,2016-02-03 21:00:00,202409
The Whispered World Special Edition,90.0,2.99,,73.11,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-05-05 21:00:00,202409
From the Depths,50.0,23.74,7.39,87.37,2023-07-13 14:00:00,2023-06-29 14:25:27,2020-11-05 21:00:00,202409
Magicite,50.0,10.34,4.99,82.77,2023-07-13 14:00:00,2023-06-29 17:30:02,2014-06-08 21:00:00,202409
Satellite Reign,80.0,11.19,5.59,69.65,2023-07-13 14:00:00,2023-06-29 14:25:27,2015-08-27 21:00:00,202409
The Dishwasher: Vampire Smile,75.0,4.99,,88.9,2023-07-13 14:00:00,2023-06-29 14:25:27,2017-05-11 21:00:00,202409
The Yawhg,60.0,7.99,4.99,78.38,2023-07-13 14:00:00,2023-06-29 14:25:27,2013-05-29 21:00:00,202409
Super Motherload,70.0,14.09,4.19,73.14,2023-07-13 14:00:00,2023-06-29 14:25:27,2013-11-14 21:00:00,202409
Sports Bar VR,50.0,18.49,,79.5,2023-07-13 14:00:00,2023-06-30 15:15:02,2016-05-31 21:00:00,202409
Edge Of Eternity,60.0,25.59,14.99,72.14,2023-07-13 14:00:00,2023-06-29 14:25:27,2021-06-07 21:00:00,202409
Hero Siege,66.0,5.09,1.19,74.21,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-01-28 21:00:00,202409
WORLD END ECONOMiCA episode.01,50.0,20.99,6.49,79.84,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-05-04 21:00:00,202409
Infectonator: Survivors,90.0,3.29,1.99,65.48,2023-07-13 14:00:00,2023-06-29 14:25:27,2016-08-07 21:00:00,202409
Chronology,75.0,2.62,1.15,82.88,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-05-11 21:00:00,202409
Bardbarian,50.0,7.99,2.39,84.42,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-03-31 21:00:00,202409
Dex,90.0,3.69,,83.79,2023-07-13 14:00:00,2023-06-29 14:25:27,2015-05-06 21:00:00,202409
BADLAND: Game of the Year Edition,90.0,1.99,,82.9,2023-07-13 14:00:00,2023-06-29 14:25:27,2015-05-25 21:00:00,202409
Tumblestone,90.0,4.59,,73.37,2023-07-13 14:00:00,2023-06-29 14:25:27,2016-07-11 21:00:00,202409
DreadOut,75.0,6.99,2.79,74.26,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-05-14 21:00:00,202409
X-Plane 11,50.0,28.99,24.39,90.3,2023-07-13 14:00:00,2023-06-29 14:25:27,2017-03-29 21:00:00,202409
Block Story™,50.0,3.24,3.14,77.1,2023-07-13 14:00:00,2023-06-30 09:35:03,2015-12-09 21:00:00,202409
RUNNING WITH RIFLES,75.0,6.99,5.59,85.97,2023-07-13 14:00:00,2023-06-29 14:25:27,2015-04-01 21:00:00,202409
Melody's Escape,75.0,8.24,4.24,89.72,2023-07-13 14:00:00,2023-06-29 14:25:27,2016-05-19 21:00:00,202409
Robot Roller-Derby Disco Dodgeball,80.0,3.99,1.99,88.86,2023-07-13 14:00:00,2023-06-29 14:25:27,2015-02-18 21:00:00,202409
Reversion - The Escape (1st Chapter),50.0,1.74,1.08,74.44,2023-07-13 14:00:00,2023-06-29 14:25:27,2012-03-20 21:00:00,202409
Haunt the House: Terrortown,80.0,2.17,2.09,82.79,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-06-05 21:00:00,202409
Car Mechanic Simulator 2014,90.0,2.35,1.39,80.44,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-01-23 21:00:00,202409
American Truck Simulator,75.0,12.49,,95.3,2023-07-13 14:00:00,2023-06-29 14:25:27,2016-02-01 21:00:00,202409
Offworld Trading Company,60.0,23.19,14.79,74.74,2023-07-13 14:00:00,2023-06-29 14:25:27,2016-04-27 21:00:00,202409
Star Control®: Origins,60.0,35.59,17.39,70.58,2023-07-13 14:00:00,2023-06-29 14:25:27,2018-09-19 21:00:00,202409
Industry Giant 2,80.0,3.99,,81.64,2023-07-13 14:00:00,2023-06-29 14:25:27,2015-08-13 21:00:00,202409
Grand Theft Auto V,65.0,38.63,32.99,85.4,1969-12-31 21:00:00,2023-06-29 14:25:27,2015-04-13 21:00:00,202409
Dungeon Lords Steam Edition,75.0,6.99,5.59,73.29,2023-07-13 14:00:00,2023-06-29 14:25:27,2005-04-30 21:00:00,202409
Super Killer Hornet: Resurrection,75.0,2.62,0.52,60.91,2023-07-13 14:00:00,2023-06-29 14:25:27,2014-02-04 21:00:00,202409
Hexcells Plus,70.0,1.49,,90.34,2023-07-13 14:00:00,2023-06-30 04:20:02,2014-02-18 21:00:00,202409
KAMI,70.0,2.51,1.67,90.26,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-01-22 21:00:00,202409
Torment: Tides of Numenera,75.0,16.49,,68.41,2023-07-13 14:00:00,2023-06-29 14:25:28,2016-01-25 21:00:00,202409
The Incredible Adventures of Van Helsing II,90.0,4.69,2.79,67.05,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-05-21 21:00:00,202409
NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,85.0,8.39,,81.91,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-09-14 21:00:00,202409
Detective Grimoire,80.0,2.89,2.79,90.58,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-08-17 21:00:00,202409
Over 9000 Zombies!,75.0,1.07,,82.83,2023-07-13 14:00:00,2023-06-29 14:25:28,2015-02-24 21:00:00,202409
Stock Car Extreme,50.0,14.99,7.49,81.68,2023-07-13 14:00:00,2023-06-29 16:20:03,2015-02-10 21:00:00,202409
Hotline Miami 2: Wrong Number,85.0,7.04,4.99,92.02,2023-07-13 14:00:00,2023-06-29 14:25:28,2015-03-09 21:00:00,202409
Broforce,80.0,9.39,4.99,95.27,2023-07-13 14:00:00,2023-06-19 14:21:23,2015-10-14 21:00:00,202409
RONIN,80.0,8.39,5.19,68.08,2023-07-13 14:00:00,2023-06-29 14:25:28,2015-06-29 21:00:00,202409
OlliOlli,80.0,8.39,5.19,74.79,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-07-21 21:00:00,202409
NOT A HERO,80.0,11.99,5.19,83.21,2023-07-13 14:00:00,2023-06-29 14:25:28,2016-07-07 21:00:00,202409
Gods Will Be Watching,80.0,6.59,3.39,68.92,2023-07-13 14:00:00,2023-06-16 14:01:24,2014-07-23 21:00:00,202409
Dropsy,90.0,3.29,1.99,89.0,2023-07-13 14:00:00,2023-06-29 14:25:28,2015-09-09 21:00:00,202409
Brigador: Up-Armored Edition,64.0,16.55,12.57,91.04,2023-07-13 14:00:00,2023-06-29 14:25:28,2016-06-01 21:00:00,202409
Darkwood,75.0,6.24,,92.3,2023-07-13 14:00:00,2023-06-29 14:25:28,2017-08-16 21:00:00,202409
Revolution Ace,75.0,2.62,0.41,69.9,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-03-18 21:00:00,202409
Murder Miners,67.0,2.14,1.09,83.61,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-07-24 21:00:00,202409
Depth,65.0,14.69,9.24,86.24,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-11-02 21:00:00,202409
Influent,60.0,6.79,3.99,71.56,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-03-19 21:00:00,202409
Shelter 2,70.0,22.19,2.79,81.95,2023-07-13 14:00:00,2023-06-29 14:25:28,2015-03-08 21:00:00,202409
Costume Quest 2,75.0,9.24,3.69,83.64,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-10-06 21:00:00,202409
Westerado: Double Barreled,80.0,5.59,,87.35,2023-07-13 14:00:00,2023-06-29 14:25:28,2015-04-15 21:00:00,202409
Guacamelee! Super Turbo Championship Edition,75.0,11.74,0.0,89.36,2023-07-13 14:00:00,2023-06-17 14:01:20,2014-08-20 21:00:00,202409
Chip,90.0,1.08,,78.88,2023-07-13 14:00:00,2023-06-17 14:01:20,2014-04-24 21:00:00,202409
Z,66.0,4.75,1.39,72.75,2023-07-13 14:00:00,2023-06-29 14:25:28,2014-07-03 21:00:00,202409
